Document|Id|Text|Username|Date|Hashtags|Mentions|Likes|Retweets|Url|Clean_text
doc_51|1575917353992622080|Hurricane Ian: probably my final clip for today… I went outside and took some footage during the peak in Charleston. We lucked out, Florida got it much worse 🙏 #HurricaneIan #HurricanIan #Hurricane_Ian #HurricaneIanupdate #Charlestonsc I FOLLOW BACK FELLOW PREPPERS https://t.co/KLprv6gVXF|IamOnYoutube1|Fri Sep 30 18:35:50 +0000 2022|['HurricaneIan', 'HurricanIan', 'Hurricane_Ian', 'HurricaneIanupdate', 'Charlestonsc']||1|0|https://twitter.com/IamOnYoutube1/status/1575917353992622080|['hurrican', 'ian', 'probabl', 'final', 'clip', 'went', 'outsid', 'took', 'footag', 'peak', 'charleston', 'luck', 'florida', 'got', 'much', 'wors', 'hurricaneian', 'hurricanian', 'hurricaneianupd', 'charlestonsc', 'follow', 'back', 'fellow', 'prepper']
doc_52|1575917350930419712|#HurricaneIan has officially made landfall (again) near #Georgetown, #SouthCarolina as a Category 1 #hurricane with maximum sustained winds around 85 mph. #Ian https://t.co/WQJqLeElb5|WesCallison|Fri Sep 30 18:35:50 +0000 2022|['HurricaneIan', 'Georgetown', 'SouthCarolina', 'hurricane', 'Ian']||0|0|https://twitter.com/WesCallison/status/1575917350930419712|['hurricaneian', 'offici', 'made', 'landfal', 'near', 'georgetown', 'southcarolina', 'categori', 'hurrican', 'maximum', 'sustain', 'wind', 'around', 'mph', 'ian']
doc_53|1575917350263455744|@hoopstingley Well at least you know you’d find a real woman and not some chick with a dick🥴 #Putin #PonniyinSelvan @VP #UkraineWar #HurricaneIan|HarryB808080|Fri Sep 30 18:35:50 +0000 2022|['Putin', 'PonniyinSelvan', 'UkraineWar', 'HurricaneIan']|['hoopstingley', 'VP']|0|0|https://twitter.com/HarryB808080/status/1575917350263455744|['hoopstingley', 'well', 'least', 'know', 'find', 'real', 'woman', 'chick', 'putin', 'ponniyinselvan', 'vp', 'ukrainewar', 'hurricaneian']
doc_54|1575917319662219264|The clouds from #HurricaneIan visible from Cleveland, OH. @ryanhallyall https://t.co/uvYHM3fahY|robertsslindsay|Fri Sep 30 18:35:42 +0000 2022|['HurricaneIan']|['ryanhallyall']|0|0|https://twitter.com/robertsslindsay/status/1575917319662219264|['cloud', 'hurricaneian', 'visibl', 'cleveland', 'oh', 'ryanhallyal']
doc_55|1575917305137356800|I'm in the dark. I mean I usually am, but this time it's because the power went out. #HurricaneIan|podkaynelives|Fri Sep 30 18:35:39 +0000 2022|['HurricaneIan']||1|0|https://twitter.com/podkaynelives/status/1575917305137356800|['dark', 'mean', 'usual', 'time', 'power', 'went', 'hurricaneian']
doc_56|1575917302377332775|"As Hurricane Ian tracks inland, it’s time to look to recovery efforts. Check out our latest blog for more information on what’s next and what to do. https://t.co/B5S60pyryh 
#ian #Tropicalstormian #hurricaneian #tropicalstorm #hurricane #hurricaneseason #hurricaneseason2022 https://t.co/YtuiEMKBD6"|RiskStrategies|Fri Sep 30 18:35:38 +0000 2022|['ian', 'Tropicalstormian', 'hurricaneian', 'tropicalstorm', 'hurricane', 'hurricaneseason', 'hurricaneseason2022']||0|0|https://twitter.com/RiskStrategies/status/1575917302377332775|['hurrican', 'ian', 'track', 'inland', 'time', 'look', 'recoveri', 'effort', 'check', 'latest', 'blog', 'inform', 'next', 'ian', 'tropicalstormian', 'hurricaneian', 'tropicalstorm', 'hurrican', 'hurricaneseason']
doc_57|1575917281514864660|To help residents and emergency personnel stay connected during and after #HurricaneIan, @comcast  has opened free Xfinity WiFi hotspots in Central, North, Southwest, and the Panhandle of Florida for Xfinity customers, &amp; non-customers: To connect, visit https://t.co/GQy4K8skIp|HC_Ready|Fri Sep 30 18:35:33 +0000 2022|['HurricaneIan']|['comcast']|0|0|https://twitter.com/HC_Ready/status/1575917281514864660|['help', 'resid', 'emerg', 'personnel', 'stay', 'connect', 'hurricaneian', 'comcast', 'open', 'free', 'xfiniti', 'wifi', 'hotspot', 'central', 'north', 'southwest', 'panhandl', 'florida', 'xfiniti', 'custom', 'amp', 'connect', 'visit']
doc_58|1575917276725153792|#HurricaneIan latest updates: storm makes second US landfall in South Carolina https://t.co/IeFunUgKdC|Ingvald1|Fri Sep 30 18:35:32 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/Ingvald1/status/1575917276725153792|['hurricaneian', 'latest', 'updat', 'storm', 'make', 'second', 'us', 'landfal', 'south', 'carolina']
doc_59|1575917257749766144|Just heard @RGeaux call on corporate America to step up with supplies in Florida to support first responders, volunteers, and victims.  Bottled water, food, ice, first aid supplies.  C'mon @Walmart @Target @Walgreens @Sysco #HurricaneIan|JillLoew|Fri Sep 30 18:35:28 +0000 2022|['HurricaneIan']|['RGeaux', 'Walmart', 'Target', 'Walgreens', 'Sysco']|0|0|https://twitter.com/JillLoew/status/1575917257749766144|['heard', 'rgeaux', 'call', 'corpor', 'america', 'step', 'suppli', 'florida', 'support', 'first', 'respond', 'volunt', 'victim', 'bottl', 'water', 'food', 'ice', 'first', 'aid', 'suppli', 'walmart', 'target', 'walgreen', 'sysco', 'hurricaneian']
doc_60|1575917226527686656|"UUs in #FL are in urgent need of support and supplies in the wake of #HurricaneIan. Consider donating your congregation's Sunday collection to the @UUA's Disaster Relief Fund to help us respond. 
https://t.co/mLMcOrGL7N"|sfrederickgray|Fri Sep 30 18:35:20 +0000 2022|['FL', 'HurricaneIan']|['UUA']|0|0|https://twitter.com/sfrederickgray/status/1575917226527686656|['uu', 'fl', 'urgent', 'need', 'support', 'suppli', 'wake', 'hurricaneian', 'consid', 'donat', 'congreg', 'sunday', 'collect', 'uua', 'disast', 'relief', 'fund', 'help', 'us', 'respond']
doc_61|1575917209859551232|"My son got in line to get fuel at 10am this mornin… just reached the station but not at the pump yet… gas gauge has been on 0 miles to empty for the last hour 😳😳 🙏🏼👆🏼
#HurricaneIan"|Beast502Mode|Fri Sep 30 18:35:16 +0000 2022|['HurricaneIan']||2|1|https://twitter.com/Beast502Mode/status/1575917209859551232|['son', 'got', 'line', 'get', 'fuel', 'reach', 'station', 'pump', 'ga', 'gaug', 'mile', 'empti', 'last', 'hour', 'hurricaneian']
doc_62|1575917192633368588|"While our corporate office was spared the worst of #HurricaneIan, our hearts go out to those on Florida’s southwest coast. Reach out to your rep if you need water or supplies or could use a hand with clean-up. We’re here to help.

https://t.co/WLwsBpN2Sy https://t.co/tX2yrHL5lo"|HarrellsLLC|Fri Sep 30 18:35:12 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/HarrellsLLC/status/1575917192633368588|['corpor', 'offic', 'spare', 'worst', 'hurricaneian', 'heart', 'go', 'florida', 'southwest', 'coast', 'reach', 'rep', 'need', 'water', 'suppli', 'could', 'use', 'hand', 'help']
doc_63|1575917184655974402|"Hurricane Ian's toll on Florida's Lee County

#hurricaneian #floridaflood2022 #Leecountyflood #Ian https://t.co/4J5J86bDcu"|NTVAmericaLive|Fri Sep 30 18:35:10 +0000 2022|['hurricaneian', 'floridaflood2022', 'Leecountyflood', 'Ian']||0|0|https://twitter.com/NTVAmericaLive/status/1575917184655974402|['hurrican', 'ian', 'toll', 'florida', 'lee', 'counti', 'hurricaneian', 'leecountyflood', 'ian']
doc_64|1575917180113207296|"Photo from Lee County Sheriff’s Department.

#FloridaStrong #HurricaneIan
#podcast #radio #talkradio #talkshow #police #Sheriff #Trooper #TrueCrime #trauma #PTS #PTSD #LETpodcast #LetRadioShow https://t.co/fPMXDgbZHM"|JohnWil21815218|Fri Sep 30 18:35:09 +0000 2022|['FloridaStrong', 'HurricaneIan', 'podcast', 'radio', 'talkradio', 'talkshow', 'police', 'Sheriff', 'Trooper', 'TrueCrime', 'trauma', 'PTS', 'PTSD', 'LETpodcast', 'LetRadioShow']||0|0|https://twitter.com/JohnWil21815218/status/1575917180113207296|['photo', 'lee', 'counti', 'sheriff', 'depart', 'floridastrong', 'hurricaneian', 'podcast', 'radio', 'talkradio', 'talkshow', 'polic', 'sheriff', 'trooper', 'truecrim', 'trauma', 'pt', 'ptsd', 'letpodcast', 'letradioshow']
doc_65|1575917165831589890|"South Carolina officials has a message to their citizens. 

Those in the path of #HurricaneIan are to get off and stay off the roads until the storm has past.   Most coastal towns are experiencing flooding.

#Charleston #Georgetown #SouthCarolina #Ian"|Jasamsdestiny|Fri Sep 30 18:35:06 +0000 2022|['HurricaneIan', 'Charleston', 'Georgetown', 'SouthCarolina', 'Ian']||0|0|https://twitter.com/Jasamsdestiny/status/1575917165831589890|['south', 'carolina', 'offici', 'messag', 'citizen', 'path', 'hurricaneian', 'get', 'stay', 'road', 'storm', 'past', 'coastal', 'town', 'experienc', 'flood', 'charleston', 'georgetown', 'southcarolina', 'ian']
doc_66|1575917156734320663|#HurricaneIan is now in South Carolina, with all of #LowCountry coast at risk of #StormSurge and #flooding. Stay safe, folks! @NOAA @NWS https://t.co/DpnXmKtKZi|usharbors|Fri Sep 30 18:35:03 +0000 2022|['HurricaneIan', 'LowCountry', 'StormSurge', 'flooding']|['NOAA', 'NWS']|0|0|https://twitter.com/usharbors/status/1575917156734320663|['hurricaneian', 'south', 'carolina', 'lowcountri', 'coast', 'risk', 'stormsurg', 'flood', 'stay', 'safe', 'folk', 'noaa', 'nw']
doc_67|1575917153777483776|"All depressingly timely as Florida (and potentially other southeast states like NC) have a long road ahead for #HurricaneIan recovery. Not open access so DM if you'd like a copy.

Thanks endlessly to @NoraSchwaller for helping me get this across the finish line! 4/4"|lcampbell401|Fri Sep 30 18:35:03 +0000 2022|['HurricaneIan']|['NoraSchwaller']|0|0|https://twitter.com/lcampbell401/status/1575917153777483776|['depressingli', 'time', 'florida', 'potenti', 'southeast', 'state', 'like', 'nc', 'long', 'road', 'ahead', 'hurricaneian', 'recoveri', 'open', 'access', 'dm', 'like', 'copi', 'thank', 'endlessli', 'noraschwal', 'help', 'get', 'across', 'finish', 'line']
doc_68|1575917149356691457|Ok but bullying Alyssa helps no one. Can we just let the girl get through one natural disaster? I mean dayum. She's problematic, but please y'all -show a modicum of mercy. #HurricaneIan  #bb24 #BBTwitter #BigBrother24|TaFurious|Fri Sep 30 18:35:02 +0000 2022|['HurricaneIan', 'bb24', 'BBTwitter', 'BigBrother24']||0|0|https://twitter.com/TaFurious/status/1575917149356691457|['ok', 'bulli', 'alyssa', 'help', 'one', 'let', 'girl', 'get', 'one', 'natur', 'disast', 'mean', 'dayum', 'problemat', 'pleas', 'modicum', 'merci', 'hurricaneian', 'bbtwitter']
doc_69|1575917141760655367|"Ho. Ly. Smokes. 😳
#HurricaneIan #PrayForFlorida #PleaseDonate https://t.co/lDFDCid00v"|959TheRiver|Fri Sep 30 18:35:00 +0000 2022|['HurricaneIan', 'PrayForFlorida', 'PleaseDonate']||0|0|https://twitter.com/959TheRiver/status/1575917141760655367|['ho', 'ly', 'smoke', 'hurricaneian', 'prayforflorida', 'pleasedon']
doc_70|1575917141068742657|"LOVE ❤️ our #Florida @GovRonDeSantis ...

#HurricaneIan https://t.co/mmzGE6IZnY"|MomAgainstMedia|Fri Sep 30 18:35:00 +0000 2022|['Florida', 'HurricaneIan']|['GovRonDeSantis']|1|0|https://twitter.com/MomAgainstMedia/status/1575917141068742657|['love', 'florida', 'govrondesanti', 'hurricaneian']
doc_71|1575917138803838976|What's left of Pawleys Island pier being tossed around in the rough surf.  #HurricaneIan https://t.co/msqm69w2KB|DoughertyJC|Fri Sep 30 18:34:59 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/DoughertyJC/status/1575917138803838976|['left', 'pawley', 'island', 'pier', 'toss', 'around', 'rough', 'surf', 'hurricaneian']
doc_72|1575917134668234753|"Photo from Lee County Sheriff’s Department.

#FloridaStrong #HurricaneIan
#podcast #radio #talkradio #talkshow #police #Sheriff #Trooper #TrueCrime #trauma #PTS #PTSD #LETpodcast #LetRadioShow https://t.co/zcz551QCbM"|LETRadioShowPo1|Fri Sep 30 18:34:58 +0000 2022|['FloridaStrong', 'HurricaneIan', 'podcast', 'radio', 'talkradio', 'talkshow', 'police', 'Sheriff', 'Trooper', 'TrueCrime', 'trauma', 'PTS', 'PTSD', 'LETpodcast', 'LetRadioShow']||0|0|https://twitter.com/LETRadioShowPo1/status/1575917134668234753|['photo', 'lee', 'counti', 'sheriff', 'depart', 'floridastrong', 'hurricaneian', 'podcast', 'radio', 'talkradio', 'talkshow', 'polic', 'sheriff', 'trooper', 'truecrim', 'trauma', 'pt', 'ptsd', 'letpodcast', 'letradioshow']
doc_73|1575917131564097536|"Nashvillians understand what Floridians are dealing with following #HurricaneIan. In times of natural disasters, we come together to help. Thank you to @redcrosstn and @WKRN for hosting a relief telethon. It lasts until 6 p.m. 

Call: 877-686-4483
Visit: https://t.co/hgb7Dxpe4U https://t.co/XAHv4dewA2"|JohnCooper4Nash|Fri Sep 30 18:34:57 +0000 2022|['HurricaneIan']|['redcrosstn', 'WKRN']|2|2|https://twitter.com/JohnCooper4Nash/status/1575917131564097536|['nashvillian', 'understand', 'floridian', 'deal', 'follow', 'hurricaneian', 'time', 'natur', 'disast', 'come', 'togeth', 'help', 'thank', 'redcrosstn', 'wkrn', 'host', 'relief', 'telethon', 'last', 'call', 'visit']
doc_74|1575917111331151872|"🤯🌪️Timelapse shows devastating storm surge from Hurricane Ian in Fort Myers, Florida

https://t.co/UG72qvxNCF

#HurricaneIan #IanHurricane #HurricanIan #HurricaneFiona #HelloJimtober #Florida #miami #Cuba #KeyWest  #Ian"|NFT_Dreaming|Fri Sep 30 18:34:53 +0000 2022|['HurricaneIan', 'IanHurricane', 'HurricanIan', 'HurricaneFiona', 'HelloJimtober', 'Florida', 'miami', 'Cuba', 'KeyWest', 'Ian']||0|0|https://twitter.com/NFT_Dreaming/status/1575917111331151872|['show', 'devast', 'storm', 'surg', 'hurrican', 'ian', 'fort', 'myer', 'florida', 'hurricaneian', 'ianhurrican', 'hurricanian', 'hurricanefiona', 'hellojimtob', 'florida', 'miami', 'cuba', 'keywest', 'ian']
doc_75|1575917108092977207|"SC #HurricaneIan prep by the #'s:
@SCDOTPress has 2,100 people ready to go
@SCNationalGuard 90 active servicemembers
@scdhec has done 41 pre-storm dam assessments, has 136 staff mobilized
@TheSunNews @thestate"|AdamNewshound12|Fri Sep 30 18:34:52 +0000 2022|['HurricaneIan']|['SCDOTPress', 'SCNationalGuard', 'scdhec', 'TheSunNews', 'thestate']|1|1|https://twitter.com/AdamNewshound12/status/1575917108092977207|['sc', 'hurricaneian', 'prep', 'scdotpress', 'peopl', 'readi', 'go', 'scnationalguard', 'activ', 'servicememb', 'scdhec', 'done', 'dam', 'assess', 'staff', 'mobil', 'thesunnew', 'thestat']
doc_76|1575917099532578817|It's official y'all. #HurricaneIan is now officially ashore in SC. https://t.co/BaJv0QEQMI|BristowatHome|Fri Sep 30 18:34:50 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/BristowatHome/status/1575917099532578817|['offici', 'hurricaneian', 'offici', 'ashor', 'sc']
doc_77|1575917076534857729|@EndWokeness @JoyVBehar and @joyannreid are 2 pathetic, heartless, disgusting, evil witches! @TheView @MSNBC #HurricaneIan|TonyBrunoShow|Fri Sep 30 18:34:44 +0000 2022|['HurricaneIan']|['EndWokeness', 'JoyVBehar', 'joyannreid', 'TheView', 'MSNBC']|0|0|https://twitter.com/TonyBrunoShow/status/1575917076534857729|['endwok', 'joyvbehar', 'joyannreid', 'pathet', 'heartless', 'disgust', 'evil', 'witch', 'theview', 'msnbc', 'hurricaneian']
doc_78|1575917031911608320|"Florida Strong 🤍

👉If you are looking for ways to help Floridians affected by Hurricane Ian, please visit https://t.co/Nl91sGggJa or text 📲 DISASTER to 20222.
#ThePalmBeaches #HurricaneIan @PBCDEM @RedCross @SalvationArmyUS https://t.co/Zkgq4qqDEN"|RobertWeinroth|Fri Sep 30 18:34:34 +0000 2022|['ThePalmBeaches', 'HurricaneIan']|['PBCDEM', 'RedCross', 'SalvationArmyUS']|0|0|https://twitter.com/RobertWeinroth/status/1575917031911608320|['florida', 'strong', 'look', 'way', 'help', 'floridian', 'affect', 'hurrican', 'ian', 'pleas', 'visit', 'text', 'disast', 'thepalmbeach', 'hurricaneian', 'pbcdem', 'redcross', 'salvationarmyu']
doc_79|1575917030532067328|"📺🌪️A view of Hurricane Ian's destruction on Florida's west coast

https://t.co/Rurc0DhQSi

#HurricaneIan #IanHurricane #HurricanIan #HurricaneFiona #HelloJimtober #Florida #miami #Cuba #KeyWest  #Ian"|NFT_Promoter|Fri Sep 30 18:34:33 +0000 2022|['HurricaneIan', 'IanHurricane', 'HurricanIan', 'HurricaneFiona', 'HelloJimtober', 'Florida', 'miami', 'Cuba', 'KeyWest', 'Ian']||0|0|https://twitter.com/NFT_Promoter/status/1575917030532067328|['view', 'hurrican', 'ian', 'destruct', 'florida', 'west', 'coast', 'hurricaneian', 'ianhurrican', 'hurricanian', 'hurricanefiona', 'hellojimtob', 'florida', 'miami', 'cuba', 'keywest', 'ian']
doc_80|1575916990795247617|"Grateful to be alive. 🙏🏾 My friends and family are okay. 
I reached out to my families and 3 out of my 18 students have checked in. 
Praying that all my babies are safe. ❤️ #ian #HurricaneIan"|MsHernandezPaz|Fri Sep 30 18:34:24 +0000 2022|['ian', 'HurricaneIan']||0|0|https://twitter.com/MsHernandezPaz/status/1575916990795247617|['grate', 'aliv', 'friend', 'famili', 'okay', 'reach', 'famili', 'student', 'check', 'pray', 'babi', 'safe', 'ian', 'hurricaneian']
doc_81|1575916984713232384|"USArmy: Louisiana National Guard sends assistance to #Florida after #HurricaneIan

@USNationalGuard https://t.co/IDbjT0jDGx"|sfcdavidpeters|Fri Sep 30 18:34:22 +0000 2022|['Florida', 'HurricaneIan']|['USNationalGuard']|0|0|https://twitter.com/sfcdavidpeters/status/1575916984713232384|['usarmi', 'louisiana', 'nation', 'guard', 'send', 'assist', 'florida', 'hurricaneian', 'usnationalguard']
doc_82|1575916977717141504|#Hurricaneian has made landfall in South Carolina. Here in #Charleston trees have been downed and the roof of a hotel was ripped off. ⁦@TheNationalNews⁩ https://t.co/xDyIMWi2Qr|willy_lowry|Fri Sep 30 18:34:21 +0000 2022|['Hurricaneian', 'Charleston']|['TheNationalNews']|2|1|https://twitter.com/willy_lowry/status/1575916977717141504|['hurricaneian', 'made', 'landfal', 'south', 'carolina', 'charleston', 'tree', 'down', 'roof', 'hotel', 'rip']
doc_83|1575916945857470464|"Swells produced by #HurricaneIan combining with the tide running 10 inches above NOAA predictions led to this dangerous incident on #MiamiBeach today

#KingTide #SeaLevelRise #Ian https://t.co/mW5SoH0nCb"|JohnMoralesTV|Fri Sep 30 18:34:13 +0000 2022|['HurricaneIan', 'MiamiBeach', 'KingTide', 'SeaLevelRise', 'Ian']||17|11|https://twitter.com/JohnMoralesTV/status/1575916945857470464|['swell', 'produc', 'hurricaneian', 'combin', 'tide', 'run', 'inch', 'noaa', 'predict', 'led', 'danger', 'incid', 'miamibeach', 'today', 'kingtid', 'sealevelris', 'ian']
doc_84|1575916940979482625|They hate ypu #HurricaneIan https://t.co/AemK1PwCKn|janemiami|Fri Sep 30 18:34:12 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/janemiami/status/1575916940979482625|['hate', 'ypu', 'hurricaneian']
doc_85|1575916936373870592|Hurricane Ian! Myrtle Beach 2:30 #hurricaneian ⁦@lookner⁩ ⁦@ryanhallyall⁩ https://t.co/V1QTRcsmYV|LynneGMB|Fri Sep 30 18:34:11 +0000 2022|['hurricaneian']|['lookner', 'ryanhallyall']|1|0|https://twitter.com/LynneGMB/status/1575916936373870592|['hurrican', 'ian', 'myrtl', 'beach', 'hurricaneian']
